,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long,Stop_Signs,Bus_stop,Paving,Collisions_Future,Collisions_Historical,Collision_binary_historical,Collision_binary_future
7331,7331,37.76246731578947,37.76337092105263,-122.51216576811596,-122.51330588405796,37.762919,-122.512736,0.0,0.0,0.0,0.0,0.0,0,0
7332,7332,37.76337092105263,37.76427452631579,-122.3844727826087,-122.38561289855072,37.763823,-122.385043,0.0,0.0,0.0,0.0,0.0,0,0
7333,7333,37.76337092105263,37.76427452631579,-122.38561289855072,-122.38675301449275,37.763823,-122.386183,0.0,0.0,0.0,0.0,0.0,0,0
7334,7334,37.76337092105263,37.76427452631579,-122.38675301449275,-122.3878931304348,37.763823,-122.387323,0.0,0.0,0.0,0.0,0.0,0,0
7335,7335,37.76337092105263,37.76427452631579,-122.3878931304348,-122.3890332463768,37.763823,-122.388463,0.0,2.0,0.0,0.0,0.0,0,0
7338,7338,37.76337092105263,37.76427452631579,-122.39131347826088,-122.3924535942029,37.763823,-122.391884,1.0,0.0,0.0,1.0,0.0,0,1
7341,7341,37.76337092105263,37.76427452631579,-122.39473382608696,-122.39587394202898,37.763823,-122.395304,4.0,0.0,1.0,0.0,0.0,0,0
7342,7342,37.76337092105263,37.76427452631579,-122.39587394202898,-122.39701405797102,37.763823,-122.396444,4.0,0.0,0.0,0.0,0.0,0,0
7343,7343,37.76337092105263,37.76427452631579,-122.39701405797102,-122.39815417391306,37.763823,-122.397584,4.0,0.0,0.0,1.0,0.0,0,1
7344,7344,37.76337092105263,37.76427452631579,-122.39815417391306,-122.39929428985508,37.763823,-122.398724,4.0,0.0,0.0,0.0,0.0,0,0
7345,7345,37.76337092105263,37.76427452631579,-122.39929428985508,-122.40043440579711,37.763823,-122.399864,0.0,0.0,0.0,0.0,0.0,0,0
7346,7346,37.76337092105263,37.76427452631579,-122.40043440579711,-122.40157452173914,37.763823,-122.401004,8.0,1.0,0.0,0.0,0.0,0,0
7347,7347,37.76337092105263,37.76427452631579,-122.40157452173914,-122.40271463768116,37.763823,-122.402145,4.0,0.0,0.0,0.0,0.0,0,0
7348,7348,37.76337092105263,37.76427452631579,-122.40271463768116,-122.4038547536232,37.763823,-122.403285,4.0,0.0,3.0,0.0,0.0,0,0
7350,7350,37.76337092105263,37.76427452631579,-122.40499486956524,-122.40613498550724,37.763823,-122.405565,0.0,0.0,1.0,0.0,0.0,0,0
7351,7351,37.76337092105263,37.76427452631579,-122.40613498550724,-122.40727510144929,37.763823,-122.406705,0.0,0.0,0.0,0.0,0.0,0,0
7352,7352,37.76337092105263,37.76427452631579,-122.40727510144929,-122.40841521739132,37.763823,-122.407845,0.0,0.0,1.0,0.0,0.0,0,0
7353,7353,37.76337092105263,37.76427452631579,-122.40841521739132,-122.40955533333334,37.763823,-122.408985,0.0,0.0,0.0,0.0,0.0,0,0
7354,7354,37.76337092105263,37.76427452631579,-122.40955533333334,-122.41069544927537,37.763823,-122.410125,0.0,2.0,1.0,0.0,0.0,0,0
7356,7356,37.76337092105263,37.76427452631579,-122.4118355652174,-122.41297568115942,37.763823,-122.412406,4.0,0.0,0.0,0.0,0.0,0,0
7359,7359,37.76337092105263,37.76427452631579,-122.41525591304348,-122.41639602898552,37.763823,-122.415826,3.0,0.0,0.0,0.0,0.0,0,0
7365,7365,37.76337092105263,37.76427452631579,-122.42209660869564,-122.42323672463768,37.763823,-122.422667,1.0,0.0,0.0,0.0,0.0,0,0
7366,7366,37.76337092105263,37.76427452631579,-122.42323672463768,-122.42437684057973,37.763823,-122.423807,0.0,0.0,0.0,0.0,0.0,0,0
7367,7367,37.76337092105263,37.76427452631579,-122.42437684057973,-122.42551695652176,37.763823,-122.424947,0.0,0.0,0.0,0.0,0.0,0,0
7369,7369,37.76337092105263,37.76427452631579,-122.42665707246375,-122.4277971884058,37.763823,-122.427227,0.0,0.0,0.0,0.0,0.0,0,0
7370,7370,37.76337092105263,37.76427452631579,-122.4277971884058,-122.42893730434784,37.763823,-122.428367,1.0,0.0,0.0,0.0,0.0,0,0
7371,7371,37.76337092105263,37.76427452631579,-122.42893730434784,-122.43007742028986,37.763823,-122.429507,0.0,0.0,0.0,0.0,0.0,0,0
7372,7372,37.76337092105263,37.76427452631579,-122.43007742028986,-122.43121753623188,37.763823,-122.430647,0.0,0.0,0.0,0.0,0.0,0,0
7373,7373,37.76337092105263,37.76427452631579,-122.43121753623188,-122.43235765217392,37.763823,-122.431788,0.0,0.0,0.0,0.0,0.0,0,0
7375,7375,37.76337092105263,37.76427452631579,-122.43349776811594,-122.43463788405798,37.763823,-122.434068,0.0,1.0,0.0,0.0,0.0,0,0
7377,7377,37.76337092105263,37.76427452631579,-122.435778,-122.43691811594204,37.763823,-122.436348,0.0,0.0,0.0,0.0,0.0,0,0
7378,7378,37.76337092105263,37.76427452631579,-122.43691811594204,-122.43805823188409,37.763823,-122.437488,0.0,0.0,0.0,0.0,0.0,0,0
7379,7379,37.76337092105263,37.76427452631579,-122.43805823188409,-122.43919834782608,37.763823,-122.438628,0.0,0.0,0.0,0.0,0.0,0,0
7380,7380,37.76337092105263,37.76427452631579,-122.43919834782608,-122.44033846376811,37.763823,-122.439768,0.0,0.0,0.0,0.0,0.0,0,0
7381,7381,37.76337092105263,37.76427452631579,-122.44033846376811,-122.44147857971016,37.763823,-122.440909,0.0,0.0,0.0,0.0,0.0,0,0
7382,7382,37.76337092105263,37.76427452631579,-122.44147857971016,-122.4426186956522,37.763823,-122.442049,0.0,0.0,0.0,0.0,0.0,0,0
7383,7383,37.76337092105263,37.76427452631579,-122.4426186956522,-122.4437588115942,37.763823,-122.443189,0.0,3.0,0.0,0.0,0.0,0,0
7384,7384,37.76337092105263,37.76427452631579,-122.4437588115942,-122.44489892753624,37.763823,-122.444329,4.0,0.0,0.0,0.0,0.0,0,0
7385,7385,37.76337092105263,37.76427452631579,-122.44489892753624,-122.44603904347828,37.763823,-122.445469,0.0,0.0,0.0,0.0,0.0,0,0
7386,7386,37.76337092105263,37.76427452631579,-122.44603904347828,-122.4471791594203,37.763823,-122.446609,2.0,0.0,0.0,0.0,0.0,0,0
7387,7387,37.76337092105263,37.76427452631579,-122.4471791594203,-122.44831927536232,37.763823,-122.447749,3.0,0.0,1.0,0.0,0.0,0,0
7388,7388,37.76337092105263,37.76427452631579,-122.44831927536232,-122.44945939130436,37.763823,-122.448889,0.0,0.0,0.0,0.0,0.0,0,0
7389,7389,37.76337092105263,37.76427452631579,-122.44945939130436,-122.45059950724638,37.763823,-122.450029,2.0,0.0,0.0,0.0,0.0,0,0
7390,7390,37.76337092105263,37.76427452631579,-122.45059950724638,-122.45173962318842,37.763823,-122.45117,4.0,0.0,1.0,0.0,0.0,0,0
7391,7391,37.76337092105263,37.76427452631579,-122.45173962318842,-122.45287973913044,37.763823,-122.45231,0.0,0.0,0.0,0.0,0.0,0,0
7392,7392,37.76337092105263,37.76427452631579,-122.45287973913044,-122.45401985507247,37.763823,-122.45345,0.0,0.0,0.0,0.0,0.0,0,0
7394,7394,37.76337092105263,37.76427452631579,-122.4551599710145,-122.45630008695652,37.763823,-122.45573,1.0,0.0,0.0,0.0,0.0,0,0
7396,7396,37.76337092105263,37.76427452631579,-122.45744020289855,-122.4585803188406,37.763823,-122.45801,0.0,0.0,0.0,0.0,0.0,0,0
7397,7397,37.76337092105263,37.76427452631579,-122.4585803188406,-122.4597204347826,37.763823,-122.45915,0.0,0.0,0.0,0.0,0.0,0,0
7398,7398,37.76337092105263,37.76427452631579,-122.4597204347826,-122.46086055072465,37.763823,-122.46029,0.0,0.0,0.0,0.0,0.0,0,0
7399,7399,37.76337092105263,37.76427452631579,-122.46086055072465,-122.46200066666668,37.763823,-122.461431,0.0,0.0,3.0,0.0,0.0,0,0
7404,7404,37.76337092105263,37.76427452631579,-122.46656113043478,-122.46770124637682,37.763823,-122.467131,4.0,0.0,3.0,0.0,0.0,0,0
7405,7405,37.76337092105263,37.76427452631579,-122.46770124637682,-122.46884136231884,37.763823,-122.468271,2.0,0.0,3.0,0.0,0.0,0,0
7406,7406,37.76337092105263,37.76427452631579,-122.46884136231884,-122.46998147826088,37.763823,-122.469411,4.0,0.0,3.0,0.0,0.0,0,0
7408,7408,37.76337092105263,37.76427452631579,-122.4711215942029,-122.47226171014492,37.763823,-122.471692,4.0,0.0,4.0,0.0,0.0,0,0
7409,7409,37.76337092105263,37.76427452631579,-122.47226171014492,-122.47340182608696,37.763823,-122.472832,2.0,0.0,3.0,2.0,0.0,0,1
7410,7410,37.76337092105263,37.76427452631579,-122.47340182608696,-122.474541942029,37.763823,-122.473972,4.0,0.0,3.0,0.0,0.0,0,0
7411,7411,37.76337092105263,37.76427452631579,-122.474541942029,-122.47568205797104,37.763823,-122.475112,4.0,0.0,3.0,0.0,0.0,0,0
7412,7412,37.76337092105263,37.76427452631579,-122.47568205797104,-122.47682217391304,37.763823,-122.476252,4.0,0.0,3.0,2.0,0.0,0,1
7416,7416,37.76337092105263,37.76427452631579,-122.48024252173914,-122.48138263768116,37.763823,-122.480813,4.0,1.0,0.0,1.0,0.0,0,1
7417,7417,37.76337092105263,37.76427452631579,-122.48138263768116,-122.4825227536232,37.763823,-122.481953,4.0,0.0,0.0,0.0,0.0,0,0
7418,7418,37.76337092105263,37.76427452631579,-122.4825227536232,-122.48366286956522,37.763823,-122.483093,0.0,0.0,0.0,0.0,0.0,0,0
7419,7419,37.76337092105263,37.76427452631579,-122.48366286956522,-122.48480298550726,37.763823,-122.484233,0.0,0.0,1.0,0.0,0.0,0,0
7420,7420,37.76337092105263,37.76427452631579,-122.48480298550726,-122.48594310144928,37.763823,-122.485373,0.0,0.0,0.0,0.0,0.0,0,0
7421,7421,37.76337092105263,37.76427452631579,-122.48594310144928,-122.48708321739132,37.763823,-122.486513,0.0,0.0,0.0,0.0,0.0,0,0
7422,7422,37.76337092105263,37.76427452631579,-122.48708321739132,-122.48822333333334,37.763823,-122.487653,0.0,0.0,0.0,0.0,0.0,0,0
7423,7423,37.76337092105263,37.76427452631579,-122.48822333333334,-122.48936344927536,37.763823,-122.488793,0.0,0.0,0.0,0.0,0.0,0,0
7424,7424,37.76337092105263,37.76427452631579,-122.48936344927536,-122.4905035652174,37.763823,-122.489934,0.0,0.0,0.0,0.0,0.0,0,0
7425,7425,37.76337092105263,37.76427452631579,-122.4905035652174,-122.49164368115945,37.763823,-122.491074,0.0,0.0,0.0,0.0,0.0,0,0
7426,7426,37.76337092105263,37.76427452631579,-122.49164368115945,-122.49278379710144,37.763823,-122.492214,0.0,0.0,0.0,0.0,0.0,0,0
7427,7427,37.76337092105263,37.76427452631579,-122.49278379710144,-122.49392391304347,37.763823,-122.493354,0.0,0.0,0.0,0.0,0.0,0,0
7428,7428,37.76337092105263,37.76427452631579,-122.49392391304347,-122.49506402898552,37.763823,-122.494494,0.0,0.0,0.0,0.0,0.0,0,0
7429,7429,37.76337092105263,37.76427452631579,-122.49506402898552,-122.49620414492756,37.763823,-122.495634,0.0,0.0,0.0,1.0,0.0,0,1
7430,7430,37.76337092105263,37.76427452631579,-122.49620414492756,-122.49734426086955,37.763823,-122.496774,0.0,0.0,0.0,0.0,0.0,0,0
7431,7431,37.76337092105263,37.76427452631579,-122.49734426086955,-122.4984843768116,37.763823,-122.497914,0.0,0.0,0.0,0.0,0.0,0,0
7432,7432,37.76337092105263,37.76427452631579,-122.4984843768116,-122.49962449275364,37.763823,-122.499054,0.0,0.0,0.0,0.0,0.0,0,0
7433,7433,37.76337092105263,37.76427452631579,-122.49962449275364,-122.50076460869566,37.763823,-122.500195,0.0,0.0,0.0,0.0,0.0,0,0
7434,7434,37.76337092105263,37.76427452631579,-122.50076460869566,-122.50190472463768,37.763823,-122.501335,0.0,0.0,1.0,0.0,0.0,0,0
7435,7435,37.76337092105263,37.76427452631579,-122.50190472463768,-122.50304484057972,37.763823,-122.502475,0.0,0.0,0.0,0.0,0.0,0,0
7437,7437,37.76337092105263,37.76427452631579,-122.50418495652174,-122.50532507246378,37.763823,-122.504755,3.0,0.0,0.0,1.0,0.0,0,1
7438,7438,37.76337092105263,37.76427452631579,-122.50532507246378,-122.5064651884058,37.763823,-122.505895,3.0,2.0,0.0,1.0,0.0,0,1
7439,7439,37.76337092105263,37.76427452631579,-122.5064651884058,-122.50760530434783,37.763823,-122.507035,1.0,1.0,0.0,1.0,0.0,0,1
7443,7443,37.76337092105263,37.76427452631579,-122.51102565217391,-122.51216576811596,37.763823,-122.511596,0.0,0.0,0.0,0.0,0.0,0,0
7444,7444,37.76337092105263,37.76427452631579,-122.51216576811596,-122.51330588405796,37.763823,-122.512736,0.0,0.0,0.0,0.0,0.0,0,0
7445,7445,37.76427452631579,37.76517813157895,-122.3844727826087,-122.38561289855072,37.764726,-122.385043,0.0,0.0,0.0,0.0,0.0,0,0
7446,7446,37.76427452631579,37.76517813157895,-122.38561289855072,-122.38675301449275,37.764726,-122.386183,0.0,0.0,0.0,0.0,0.0,0,0
7447,7447,37.76427452631579,37.76517813157895,-122.38675301449275,-122.3878931304348,37.764726,-122.387323,0.0,0.0,0.0,0.0,0.0,0,0
7449,7449,37.76427452631579,37.76517813157895,-122.3890332463768,-122.39017336231883,37.764726,-122.389603,0.0,0.0,0.0,0.0,0.0,0,0
7450,7450,37.76427452631579,37.76517813157895,-122.39017336231883,-122.39131347826088,37.764726,-122.390743,0.0,0.0,0.0,0.0,0.0,0,0
7451,7451,37.76427452631579,37.76517813157895,-122.39131347826088,-122.3924535942029,37.764726,-122.391884,0.0,0.0,0.0,0.0,0.0,0,0
7452,7452,37.76427452631579,37.76517813157895,-122.3924535942029,-122.39359371014493,37.764726,-122.393024,0.0,0.0,0.0,0.0,0.0,0,0
7453,7453,37.76427452631579,37.76517813157895,-122.39359371014493,-122.39473382608696,37.764726,-122.394164,0.0,0.0,0.0,0.0,0.0,0,0
7454,7454,37.76427452631579,37.76517813157895,-122.39473382608696,-122.39587394202898,37.764726,-122.395304,0.0,0.0,1.0,0.0,0.0,0,0
7455,7455,37.76427452631579,37.76517813157895,-122.39587394202898,-122.39701405797102,37.764726,-122.396444,4.0,0.0,0.0,0.0,0.0,0,0
7456,7456,37.76427452631579,37.76517813157895,-122.39701405797102,-122.39815417391306,37.764726,-122.397584,4.0,2.0,0.0,0.0,0.0,0,0
7457,7457,37.76427452631579,37.76517813157895,-122.39815417391306,-122.39929428985508,37.764726,-122.398724,4.0,0.0,0.0,1.0,0.0,0,1
7458,7458,37.76427452631579,37.76517813157895,-122.39929428985508,-122.40043440579711,37.764726,-122.399864,0.0,0.0,0.0,1.0,0.0,0,1
7459,7459,37.76427452631579,37.76517813157895,-122.40043440579711,-122.40157452173914,37.764726,-122.401004,2.0,1.0,0.0,0.0,0.0,0,0
7463,7463,37.76427452631579,37.76517813157895,-122.40499486956524,-122.40613498550724,37.764726,-122.405565,2.0,0.0,0.0,1.0,0.0,0,1
7468,7468,37.76427452631579,37.76517813157895,-122.41069544927537,-122.4118355652174,37.764726,-122.411266,0.0,0.0,0.0,0.0,0.0,0,0
7469,7469,37.76427452631579,37.76517813157895,-122.4118355652174,-122.41297568115942,37.764726,-122.412406,0.0,0.0,0.0,0.0,0.0,0,0
7470,7470,37.76427452631579,37.76517813157895,-122.41297568115942,-122.41411579710146,37.764726,-122.413546,0.0,0.0,0.0,0.0,0.0,0,0
7472,7472,37.76427452631579,37.76517813157895,-122.41525591304348,-122.41639602898552,37.764726,-122.415826,0.0,0.0,0.0,0.0,0.0,0,0
7473,7473,37.76427452631579,37.76517813157895,-122.41639602898552,-122.41753614492754,37.764726,-122.416966,0.0,0.0,0.0,0.0,0.0,0,0
7480,7480,37.76427452631579,37.76517813157895,-122.42437684057973,-122.42551695652176,37.764726,-122.424947,0.0,0.0,0.0,0.0,0.0,0,0
7482,7482,37.76427452631579,37.76517813157895,-122.42665707246375,-122.4277971884058,37.764726,-122.427227,1.0,0.0,0.0,0.0,0.0,0,0
7484,7484,37.76427452631579,37.76517813157895,-122.42893730434784,-122.43007742028986,37.764726,-122.429507,1.0,0.0,0.0,0.0,0.0,0,0
7487,7487,37.76427452631579,37.76517813157895,-122.43235765217392,-122.43349776811594,37.764726,-122.432928,1.0,1.0,0.0,1.0,0.0,0,1
7488,7488,37.76427452631579,37.76517813157895,-122.43349776811594,-122.43463788405798,37.764726,-122.434068,0.0,0.0,0.0,0.0,0.0,0,0
7490,7490,37.76427452631579,37.76517813157895,-122.435778,-122.43691811594204,37.764726,-122.436348,0.0,0.0,0.0,0.0,0.0,0,0
7491,7491,37.76427452631579,37.76517813157895,-122.43691811594204,-122.43805823188409,37.764726,-122.437488,0.0,0.0,0.0,0.0,0.0,0,0
7492,7492,37.76427452631579,37.76517813157895,-122.43805823188409,-122.43919834782608,37.764726,-122.438628,0.0,0.0,0.0,0.0,0.0,0,0
7493,7493,37.76427452631579,37.76517813157895,-122.43919834782608,-122.44033846376811,37.764726,-122.439768,0.0,0.0,0.0,0.0,0.0,0,0
7494,7494,37.76427452631579,37.76517813157895,-122.44033846376811,-122.44147857971016,37.764726,-122.440909,0.0,0.0,0.0,0.0,0.0,0,0
7495,7495,37.76427452631579,37.76517813157895,-122.44147857971016,-122.4426186956522,37.764726,-122.442049,3.0,0.0,0.0,0.0,0.0,0,0
7496,7496,37.76427452631579,37.76517813157895,-122.4426186956522,-122.4437588115942,37.764726,-122.443189,3.0,2.0,1.0,0.0,0.0,0,0
7497,7497,37.76427452631579,37.76517813157895,-122.4437588115942,-122.44489892753624,37.764726,-122.444329,0.0,0.0,0.0,0.0,0.0,0,0
7498,7498,37.76427452631579,37.76517813157895,-122.44489892753624,-122.44603904347828,37.764726,-122.445469,0.0,2.0,0.0,0.0,0.0,0,0
7499,7499,37.76427452631579,37.76517813157895,-122.44603904347828,-122.4471791594203,37.764726,-122.446609,0.0,1.0,0.0,0.0,0.0,0,0
7501,7501,37.76427452631579,37.76517813157895,-122.44831927536232,-122.44945939130436,37.764726,-122.448889,0.0,0.0,1.0,0.0,0.0,0,0
7502,7502,37.76427452631579,37.76517813157895,-122.44945939130436,-122.45059950724638,37.764726,-122.450029,4.0,4.0,0.0,0.0,0.0,0,0
7503,7503,37.76427452631579,37.76517813157895,-122.45059950724638,-122.45173962318842,37.764726,-122.45117,4.0,2.0,0.0,0.0,0.0,0,0
7505,7505,37.76427452631579,37.76517813157895,-122.45287973913044,-122.45401985507247,37.764726,-122.45345,1.0,0.0,0.0,2.0,0.0,0,1
7507,7507,37.76427452631579,37.76517813157895,-122.4551599710145,-122.45630008695652,37.764726,-122.45573,0.0,0.0,0.0,0.0,0.0,0,0
7508,7508,37.76427452631579,37.76517813157895,-122.45630008695652,-122.45744020289855,37.764726,-122.45687,1.0,2.0,0.0,0.0,0.0,0,0
7509,7509,37.76427452631579,37.76517813157895,-122.45744020289855,-122.4585803188406,37.764726,-122.45801,1.0,1.0,3.0,2.0,0.0,0,1
7510,7510,37.76427452631579,37.76517813157895,-122.4585803188406,-122.4597204347826,37.764726,-122.45915,3.0,1.0,3.0,0.0,0.0,0,0
7512,7512,37.76427452631579,37.76517813157895,-122.46086055072465,-122.46200066666668,37.764726,-122.461431,0.0,0.0,0.0,0.0,0.0,0,0
7513,7513,37.76427452631579,37.76517813157895,-122.46200066666668,-122.4631407826087,37.764726,-122.462571,4.0,0.0,0.0,0.0,0.0,0,0
7515,7515,37.76427452631579,37.76517813157895,-122.46428089855073,-122.46542101449276,37.764726,-122.464851,0.0,0.0,0.0,0.0,0.0,0,0
7516,7516,37.76427452631579,37.76517813157895,-122.46542101449276,-122.46656113043478,37.764726,-122.465991,0.0,1.0,0.0,0.0,0.0,0,0
7517,7517,37.76427452631579,37.76517813157895,-122.46656113043478,-122.46770124637682,37.764726,-122.467131,0.0,0.0,0.0,0.0,0.0,0,0
7518,7518,37.76427452631579,37.76517813157895,-122.46770124637682,-122.46884136231884,37.764726,-122.468271,0.0,0.0,0.0,0.0,0.0,0,0
7519,7519,37.76427452631579,37.76517813157895,-122.46884136231884,-122.46998147826088,37.764726,-122.469411,0.0,0.0,0.0,0.0,0.0,0,0
7520,7520,37.76427452631579,37.76517813157895,-122.46998147826088,-122.4711215942029,37.764726,-122.470552,0.0,0.0,0.0,0.0,0.0,0,0
7521,7521,37.76427452631579,37.76517813157895,-122.4711215942029,-122.47226171014492,37.764726,-122.471692,0.0,0.0,0.0,0.0,0.0,0,0
7522,7522,37.76427452631579,37.76517813157895,-122.47226171014492,-122.47340182608696,37.764726,-122.472832,0.0,0.0,0.0,0.0,0.0,0,0
7523,7523,37.76427452631579,37.76517813157895,-122.47340182608696,-122.474541942029,37.764726,-122.473972,0.0,0.0,0.0,0.0,0.0,0,0
7524,7524,37.76427452631579,37.76517813157895,-122.474541942029,-122.47568205797104,37.764726,-122.475112,0.0,0.0,0.0,0.0,0.0,0,0
7525,7525,37.76427452631579,37.76517813157895,-122.47568205797104,-122.47682217391304,37.764726,-122.476252,0.0,0.0,0.0,0.0,0.0,0,0
7526,7526,37.76427452631579,37.76517813157895,-122.47682217391304,-122.47796228985509,37.764726,-122.477392,0.0,0.0,0.0,0.0,0.0,0,0
7527,7527,37.76427452631579,37.76517813157895,-122.47796228985509,-122.47910240579712,37.764726,-122.478532,0.0,0.0,0.0,0.0,0.0,0,0
7528,7528,37.76427452631579,37.76517813157895,-122.47910240579712,-122.48024252173914,37.764726,-122.479672,0.0,0.0,1.0,0.0,0.0,0,0
7529,7529,37.76427452631579,37.76517813157895,-122.48024252173914,-122.48138263768116,37.764726,-122.480813,0.0,0.0,0.0,0.0,0.0,0,0
7530,7530,37.76427452631579,37.76517813157895,-122.48138263768116,-122.4825227536232,37.764726,-122.481953,0.0,1.0,1.0,0.0,0.0,0,0
7531,7531,37.76427452631579,37.76517813157895,-122.4825227536232,-122.48366286956522,37.764726,-122.483093,0.0,1.0,0.0,0.0,0.0,0,0
7533,7533,37.76427452631579,37.76517813157895,-122.48480298550726,-122.48594310144928,37.764726,-122.485373,1.0,1.0,0.0,0.0,0.0,0,0
7535,7535,37.76427452631579,37.76517813157895,-122.48708321739132,-122.48822333333334,37.764726,-122.487653,1.0,0.0,0.0,0.0,0.0,0,0
7539,7539,37.76427452631579,37.76517813157895,-122.49164368115945,-122.49278379710144,37.764726,-122.492214,1.0,1.0,0.0,0.0,0.0,0,0
7540,7540,37.76427452631579,37.76517813157895,-122.49278379710144,-122.49392391304347,37.764726,-122.493354,0.0,1.0,0.0,0.0,0.0,0,0
7541,7541,37.76427452631579,37.76517813157895,-122.49392391304347,-122.49506402898552,37.764726,-122.494494,1.0,1.0,0.0,1.0,0.0,0,1
7542,7542,37.76427452631579,37.76517813157895,-122.49506402898552,-122.49620414492756,37.764726,-122.495634,0.0,1.0,0.0,2.0,0.0,0,1
7544,7544,37.76427452631579,37.76517813157895,-122.49734426086955,-122.4984843768116,37.764726,-122.497914,4.0,0.0,0.0,1.0,0.0,0,1
7545,7545,37.76427452631579,37.76517813157895,-122.4984843768116,-122.49962449275364,37.764726,-122.499054,1.0,0.0,0.0,1.0,0.0,0,1
7546,7546,37.76427452631579,37.76517813157895,-122.49962449275364,-122.50076460869566,37.764726,-122.500195,1.0,0.0,0.0,0.0,0.0,0,0
7548,7548,37.76427452631579,37.76517813157895,-122.50190472463768,-122.50304484057972,37.764726,-122.502475,2.0,0.0,0.0,1.0,0.0,0,1
7549,7549,37.76427452631579,37.76517813157895,-122.50304484057972,-122.50418495652174,37.764726,-122.503615,0.0,0.0,0.0,0.0,0.0,0,0
7550,7550,37.76427452631579,37.76517813157895,-122.50418495652174,-122.50532507246378,37.764726,-122.504755,0.0,0.0,0.0,0.0,0.0,0,0
7551,7551,37.76427452631579,37.76517813157895,-122.50532507246378,-122.5064651884058,37.764726,-122.505895,0.0,0.0,0.0,0.0,0.0,0,0
7552,7552,37.76427452631579,37.76517813157895,-122.5064651884058,-122.50760530434783,37.764726,-122.507035,0.0,0.0,0.0,0.0,0.0,0,0
7553,7553,37.76427452631579,37.76517813157895,-122.50760530434783,-122.50874542028986,37.764726,-122.508175,0.0,0.0,0.0,0.0,0.0,0,0
7554,7554,37.76427452631579,37.76517813157895,-122.50874542028986,-122.50988553623188,37.764726,-122.509315,0.0,0.0,0.0,0.0,0.0,0,0
7555,7555,37.76427452631579,37.76517813157895,-122.50988553623188,-122.51102565217391,37.764726,-122.510456,0.0,0.0,0.0,0.0,0.0,0,0
7556,7556,37.76427452631579,37.76517813157895,-122.51102565217391,-122.51216576811596,37.764726,-122.511596,0.0,0.0,0.0,0.0,0.0,0,0
7557,7557,37.76427452631579,37.76517813157895,-122.51216576811596,-122.51330588405796,37.764726,-122.512736,0.0,0.0,0.0,0.0,0.0,0,0
7558,7558,37.76517813157895,37.7660817368421,-122.3844727826087,-122.38561289855072,37.76563,-122.385043,0.0,0.0,0.0,0.0,0.0,0,0
7559,7559,37.76517813157895,37.7660817368421,-122.38561289855072,-122.38675301449275,37.76563,-122.386183,0.0,0.0,0.0,0.0,0.0,0,0
7560,7560,37.76517813157895,37.7660817368421,-122.38675301449275,-122.3878931304348,37.76563,-122.387323,0.0,0.0,0.0,0.0,0.0,0,0
7561,7561,37.76517813157895,37.7660817368421,-122.3878931304348,-122.3890332463768,37.76563,-122.388463,0.0,0.0,0.0,0.0,0.0,0,0
7562,7562,37.76517813157895,37.7660817368421,-122.3890332463768,-122.39017336231883,37.76563,-122.389603,0.0,0.0,0.0,0.0,0.0,0,0
7563,7563,37.76517813157895,37.7660817368421,-122.39017336231883,-122.39131347826088,37.76563,-122.390743,0.0,0.0,0.0,0.0,0.0,0,0
7564,7564,37.76517813157895,37.7660817368421,-122.39131347826088,-122.3924535942029,37.76563,-122.391884,0.0,0.0,0.0,0.0,0.0,0,0
7565,7565,37.76517813157895,37.7660817368421,-122.3924535942029,-122.39359371014493,37.76563,-122.393024,0.0,0.0,0.0,0.0,0.0,0,0
7568,7568,37.76517813157895,37.7660817368421,-122.39587394202898,-122.39701405797102,37.76563,-122.396444,0.0,0.0,0.0,0.0,0.0,0,0
7569,7569,37.76517813157895,37.7660817368421,-122.39701405797102,-122.39815417391306,37.76563,-122.397584,0.0,0.0,1.0,0.0,0.0,0,0
7570,7570,37.76517813157895,37.7660817368421,-122.39815417391306,-122.39929428985508,37.76563,-122.398724,0.0,0.0,0.0,0.0,0.0,0,0
7571,7571,37.76517813157895,37.7660817368421,-122.39929428985508,-122.40043440579711,37.76563,-122.399864,0.0,0.0,0.0,0.0,0.0,0,0
7572,7572,37.76517813157895,37.7660817368421,-122.40043440579711,-122.40157452173914,37.76563,-122.401004,0.0,0.0,0.0,0.0,0.0,0,0
7584,7584,37.76517813157895,37.7660817368421,-122.41411579710146,-122.41525591304348,37.76563,-122.414686,0.0,1.0,0.0,0.0,0.0,0,0
7587,7587,37.76517813157895,37.7660817368421,-122.41753614492754,-122.41867626086956,37.76563,-122.418106,1.0,0.0,0.0,1.0,0.0,0,1
7588,7588,37.76517813157895,37.7660817368421,-122.41867626086956,-122.4198163768116,37.76563,-122.419246,0.0,0.0,0.0,0.0,0.0,0,0
7589,7589,37.76517813157895,37.7660817368421,-122.4198163768116,-122.42095649275365,37.76563,-122.420386,0.0,0.0,1.0,0.0,0.0,0,0
7591,7591,37.76517813157895,37.7660817368421,-122.42209660869564,-122.42323672463768,37.76563,-122.422667,0.0,0.0,0.0,0.0,0.0,0,0
7592,7592,37.76517813157895,37.7660817368421,-122.42323672463768,-122.42437684057973,37.76563,-122.423807,0.0,0.0,0.0,0.0,0.0,0,0
7593,7593,37.76517813157895,37.7660817368421,-122.42437684057973,-122.42551695652176,37.76563,-122.424947,0.0,0.0,0.0,0.0,0.0,0,0
